file_path	sub_id	cohort	gait_event	side	ref	pred
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	556.0	556.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	667.0	666.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	780.0	779.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	894.0	893.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	1005.0	1005.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	1117.0	1117.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	1232.0	1231.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	1350.0	1350.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	1484.0	1483.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	1611.0	1610.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	1739.0	1738.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00699504-00701431.npy	sub-3010	PD	FC	R	1878.0	1879.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	74.0	71.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	197.0	197.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	304.0	309.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	388.0	405.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	637.0	635.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	775.0	774.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	905.0	905.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	1045.0	1043.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	1208.0	1206.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	1307.0	1308.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	1453.0	1442.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	1570.0	1568.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	1689.0	1688.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	1806.0	1804.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	1923.0	1921.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	2041.0	2039.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	2157.0	2156.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	2274.0	2271.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	2388.0	2386.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	2509.0	2507.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	2624.0	2625.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	2744.0	2744.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	2858.0	2858.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	2970.0	2969.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	3084.0	3082.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	3196.0	3196.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	3312.0	3312.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	3425.0	3425.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	3537.0	3535.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	3646.0	3646.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	3758.0	3758.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	3872.0	3870.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	3984.0	3984.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	4097.0	4097.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	4213.0	4212.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	4333.0	4331.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	4448.0	4448.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	4560.0	4560.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	4668.0	4668.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	4781.0	4781.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	4897.0	4897.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	5017.0	5016.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	5130.0	5131.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	5246.0	5246.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	5361.0	5361.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	5478.0	5477.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	5591.0	5591.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	5706.0	5706.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	5821.0	5822.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	5935.0	5934.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	6048.0	6047.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	6163.0	6161.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	6281.0	6280.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	6392.0	6392.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	6505.0	6505.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	6619.0	6619.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	6732.0	6731.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	6841.0	6842.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	6955.0	6953.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	7065.0	7064.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	7178.0	7178.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	7295.0	7295.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	7408.0	7406.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	7521.0	7521.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	7634.0	7632.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	7747.0	7745.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	7858.0	7857.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	7969.0	7969.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	8084.0	8084.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	8192.0	8192.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	8308.0	8307.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	8421.0	8419.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	8533.0	8532.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	8650.0	8648.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	8761.0	8761.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	8873.0	8873.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	8986.0	8984.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	9101.0	9101.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	9220.0	9221.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	9352.0	9350.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	9482.0	9479.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	9628.0	9631.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L	9768.0	9767.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	IC	L		9919.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	158.0	158.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	277.0	276.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	378.0	375.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	568.0	575.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	733.0	731.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	867.0	868.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	1002.0	1001.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	1171.0	1169.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	1282.0	1283.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	1385.0	1386.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	1524.0	1523.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	1647.0	1648.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	1763.0	1764.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	1880.0	1881.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	2002.0	2001.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	2117.0	2117.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	2231.0	2232.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	2347.0	2347.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	2465.0	2465.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	2585.0	2585.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	2704.0	2704.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	2818.0	2818.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	2931.0	2931.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	3043.0	3042.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	3157.0	3157.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	3271.0	3271.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	3385.0	3385.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	3497.0	3496.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	3608.0	3607.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	3718.0	3718.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	3831.0	3830.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	3944.0	3943.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	4059.0	4059.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	4171.0	4171.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	4290.0	4290.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	4407.0	4407.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	4518.0	4519.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	4629.0	4629.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	4741.0	4740.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	4856.0	4856.0
/home/robbin/Datasets/Mobilise-D/rawdata/MicroWB/sub-3010/sub-3010_coh-PD_ses-TVS_tracksys-imu_motion-00736504-00746428.npy	sub-3010	PD	FC	L	4975.0	4975.0
